@relation 'Stu Performance-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Student_ID numeric
@attribute Hours_Studied numeric
@attribute Attendance numeric
@attribute Parental_Involvement {Low,Medium,High}
@attribute Access_to_Resources {High,Medium,Low}
@attribute Extracurricular_Activities {No,Yes}
@attribute Sleep_Hours numeric
@attribute Previous_Scores numeric
@attribute Motivation_Level {Low,Medium,High}
@attribute Internet_Access {Yes,No}
@attribute Tutoring_Sessions numeric
@attribute Family_Income {Low,Medium,High}
@attribute Teacher_Quality {Medium,High,Low}
@attribute School_Type {Public,Private}
@attribute Peer_Influence {Positive,Negative,Neutral}
@attribute Physical_Activity numeric
@attribute Learning_Disabilities {No,Yes}
@attribute Parental_Education_Level {'High School',College,Postgraduate}
@attribute Distance_from_Home {Near,Moderate,Far}
@attribute Gender {Male,Female}
@attribute Exam_Score numeric
@attribute Academic_Performance numeric

@data
0.817818,0.571429,0.675,Medium,High,No,0,0.52,Low,Yes,0.166667,Low,High,Public,Positive,0.666667,No,College,Far,Male,0.285714,9
0.818819,0.452381,0.8,Medium,Low,No,0.166667,0.72,Low,Yes,0,Medium,Medium,Public,Neutral,0.333333,No,Postgraduate,Moderate,Female,0.238095,1
0.81982,0.595238,0.575,High,Low,Yes,0.666667,0.66,Medium,Yes,0.333333,Low,High,Public,Neutral,0.333333,No,College,Near,Female,0.309524,3
0.820821,0.380952,0.9,Medium,Medium,Yes,1,0.86,Medium,Yes,0.333333,Medium,Low,Public,Negative,0.666667,No,'High School',Near,Female,0.285714,6
0.821822,0.642857,0.95,Medium,Medium,Yes,0.5,0.18,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.333333,4
0.822823,0.785714,0.075,Medium,High,Yes,0.833333,0.66,Medium,Yes,0.333333,Medium,Medium,Public,Negative,0.333333,No,College,Moderate,Male,0.261905,8
0.823824,0.404762,0.4,Medium,High,No,0.166667,0.12,Medium,Yes,0.166667,Low,Low,Public,Negative,0.333333,No,College,Moderate,Male,0.119048,10
0.824825,0.380952,0.025,Medium,Medium,No,0.5,0.48,High,Yes,0,Medium,Medium,Public,Neutral,0.333333,No,Postgraduate,Near,Female,0.095238,1
0.825826,0.666667,0.325,Medium,Medium,No,0.5,0.52,Medium,Yes,0.333333,Low,High,Private,Neutral,0.5,No,'High School',Near,Female,0.238095,5
0.826827,0.666667,0.525,Low,Medium,Yes,0.833333,0.02,Low,Yes,0.333333,Medium,Medium,Public,Positive,0.833333,No,Postgraduate,Near,Male,0.285714,4
0.827828,0.380952,0.9,Medium,Medium,Yes,0.333333,0.08,Medium,Yes,0.166667,Medium,Medium,Private,Positive,0.666667,No,'High School',Near,Male,0.261905,1
0.828829,0.380952,0.85,Medium,Medium,No,1,0.84,Low,Yes,0.333333,Low,Medium,Private,Negative,0.333333,No,'High School',Near,Male,0.238095,10
0.82983,0.404762,0.125,High,Medium,Yes,0.5,0.28,Medium,Yes,0.333333,High,Medium,Public,Positive,0.166667,No,'High School',Near,Male,0.166667,6
0.830831,0.455896,0.1,Medium,Low,No,0.166667,0.34,Medium,Yes,0.5,Low,Medium,Private,Positive,0.333333,Yes,'High School',Near,Male,0.02381,10
0.831832,0.309524,0.6,Medium,Medium,No,0.166667,0.64,Medium,Yes,0.5,Low,Medium,Public,Positive,0.5,No,College,Far,Male,0.190476,3
0.832833,0.309524,0.525,High,Medium,No,0.333333,0.22,Low,Yes,0,Low,Medium,Public,Positive,0.666667,No,'High School',Moderate,Male,0.142857,5
0.833834,0.333333,0.275,Low,Medium,No,0.666667,0.2,High,No,0.833333,Low,High,Public,Positive,0.666667,No,'High School',Far,Female,0.119048,6
0.834835,0.452381,0.9,Medium,Medium,No,0.333333,0.42,Medium,Yes,0.833333,Low,High,Public,Neutral,0.5,No,College,Near,Male,0.333333,4
0.835836,0.47619,0.925,Medium,High,Yes,0.333333,0.06,Low,Yes,0,Low,Medium,Public,Negative,0.5,Yes,'High School',Moderate,Male,0.214286,10
0.836837,0.666667,0.4,Medium,Medium,No,0.666667,0.92,Low,Yes,0.333333,Low,Medium,Public,Positive,0.333333,No,Postgraduate,Moderate,Male,0.857143,10
0.837838,0.309524,0.9,Medium,High,Yes,0,0.94,Low,Yes,0.333333,Medium,Medium,Public,Negative,0.5,No,'High School',Near,Female,0.285714,6
0.838839,0.595238,0.375,Low,Medium,No,0.333333,0.44,Medium,Yes,0,Low,High,Public,Neutral,0.5,No,'High School',Near,Male,0.190476,7
0.83984,0.428571,0.725,Low,Medium,Yes,0.166667,0.2,Low,Yes,0.666667,Medium,Medium,Public,Positive,0.333333,No,Postgraduate,Moderate,Female,0.261905,2
0.840841,0.452381,0.475,Medium,Low,Yes,0.333333,0.48,Low,Yes,0.333333,Low,Medium,Public,Positive,0.333333,No,'High School',Far,Male,0.142857,7
0.841842,0.547619,0.125,Medium,Medium,No,0.5,0.1,Low,Yes,0.166667,Low,High,Private,Positive,0.5,Yes,'High School',Near,Female,0.119048,7
0.842843,0.285714,0.925,High,High,No,0.5,0.4,Medium,Yes,0.166667,Low,High,Public,Neutral,0.666667,No,Postgraduate,Near,Female,0.309524,2
0.843844,0.455896,0.45,High,Medium,No,0.5,0.08,Medium,Yes,0.166667,Medium,Medium,Public,Negative,0.5,Yes,'High School',Moderate,Male,0.166667,3
0.844845,0.47619,0.725,Low,Medium,Yes,0.833333,0.7,Low,Yes,0.166667,Medium,Medium,Public,Negative,0.833333,No,College,Far,Female,0.238095,3
0.845846,0.52381,0.375,Medium,Medium,No,0.5,0.28,High,Yes,0.252798,Low,Medium,Public,Negative,0.5,Yes,'High School',Moderate,Male,0.142857,1
0.846847,0.5,0.025,Low,Low,Yes,1,0.52,High,Yes,0.166667,High,High,Public,Positive,0.333333,No,College,Near,Male,0.142857,1
0.847848,0.809524,0.1,Medium,Medium,Yes,0.490582,0.02,Medium,Yes,0.333333,Medium,Medium,Public,Negative,0.833333,Yes,'High School',Near,Male,0.190476,10
0.848849,0.357143,0.5,High,Medium,No,0.333333,0.52,Medium,Yes,0.166667,Medium,High,Public,Positive,0.666667,No,College,Near,Male,0.238095,6
0.84985,0.380952,0.7,Medium,Medium,No,1,0,Medium,Yes,0.5,Low,High,Public,Neutral,0.833333,No,College,Moderate,Female,0.214286,9
0.850851,0.357143,0.325,Low,High,Yes,0.5,0.92,Medium,Yes,0.166667,Medium,Medium,Private,Positive,0.5,No,'High School',Moderate,Female,0.220989,9
0.851852,0.380952,0.7,Medium,Medium,Yes,1,0.5,Medium,Yes,0.333333,Medium,Medium,Public,Neutral,0.5,No,'High School',Near,Male,0.238095,1
0.852853,0.357143,0.7,Low,Medium,No,0.5,0.1,Medium,Yes,0.5,Low,Low,Public,Neutral,0.505735,No,Postgraduate,Near,Male,0.190476,7
0.853854,0.619048,0.7,Medium,Medium,No,0.5,0.34,Medium,Yes,0.5,High,Medium,Public,Neutral,0.666667,No,College,Far,Male,0.309524,6
0.854855,0.666667,0.5,Medium,High,Yes,0.666667,0.04,Medium,Yes,0.666667,Low,Medium,Public,Positive,0.666667,No,'High School',Moderate,Female,0.309524,4
0.855856,0.380952,0.925,Medium,High,No,0.5,0.54,Medium,Yes,0,Low,Medium,Private,Negative,0.666667,No,College,Far,Male,0.238095,3
0.856857,0.333333,0.5,High,Low,No,0.833333,0.12,High,Yes,0.5,Medium,Medium,Public,Neutral,0.5,Yes,'High School',Near,Female,0.142857,9
0.857858,0.52381,0.45,Medium,Medium,Yes,1,0.503387,Low,Yes,0.5,Medium,Medium,Public,Negative,0.666667,No,'High School',Moderate,Male,0.214286,10
0.858859,0.380952,0.2,High,Medium,Yes,0,0.3,High,Yes,0,Medium,Medium,Private,Positive,0.333333,No,'High School',Moderate,Male,0.142857,5
0.85986,0.547619,0.3,High,Low,Yes,0.666667,0.76,High,Yes,0.5,Low,Medium,Public,Positive,0.333333,No,'High School',Near,Female,0.238095,8
0.860861,0.47619,0.05,Medium,Low,No,0.333333,0.48,High,Yes,0,Low,High,Private,Positive,0.5,Yes,Postgraduate,Far,Male,0.095238,4
0.861862,0.238095,0.625,Medium,Low,Yes,0,0.84,Low,Yes,0,Medium,High,Public,Neutral,0.166667,No,College,Near,Male,0.142857,4
0.862863,0.666667,0.25,Low,High,No,0.666667,0.94,Low,Yes,0.5,Low,High,Public,Positive,0.5,No,Postgraduate,Moderate,Male,0.285714,6
0.863864,0.714286,0.3,Medium,Medium,No,0.666667,0.96,High,Yes,0,Low,Medium,Public,Neutral,0.666667,No,College,Far,Male,0.238095,6
0.864865,0.357143,0.775,Medium,Medium,No,0.666667,0.26,High,Yes,0.333333,Medium,High,Public,Neutral,0.5,No,College,Near,Female,0.261905,3
0.865866,0.404762,0.325,Low,Medium,Yes,0.666667,0.76,Low,Yes,0.5,Low,Medium,Public,Positive,0.666667,No,College,Moderate,Male,0.166667,2
0.866867,0.5,0.25,Medium,High,Yes,0.666667,0.44,Medium,Yes,0.333333,High,Medium,Public,Neutral,0.5,No,'High School',Near,Male,0.214286,9
0.867868,0.5,0.175,High,Medium,No,0.333333,0.42,Low,Yes,0.333333,Medium,Medium,Public,Positive,0.333333,No,College,Moderate,Male,0.166667,2
0.868869,0.547619,0.775,High,Medium,No,0.5,0.86,Low,Yes,0,Medium,Medium,Public,Positive,0.333333,No,'High School',Moderate,Male,0.309524,9
0.86987,0.738095,0.125,Medium,Low,Yes,0.666667,0.14,Low,Yes,0.333333,Low,Medium,Public,Positive,0.5,No,'High School',Moderate,Female,0.166667,8
0.870871,0.428571,0.45,Medium,Medium,Yes,0.833333,0.48,Low,Yes,0.333333,Low,Medium,Public,Positive,0.833333,No,'High School',Moderate,Female,0.190476,10
0.871872,0.333333,0.5,High,Medium,No,0.5,0.6,Medium,Yes,0,Low,Low,Public,Neutral,0.833333,No,'High School',Near,Female,0.166667,7
0.872873,0.261905,0.675,Medium,Medium,Yes,0.5,0.06,Low,Yes,0.333333,Medium,Medium,Private,Neutral,0.166667,No,College,Near,Male,0.166667,5
0.873874,0.357143,0.625,Low,Medium,No,0.5,0.86,High,Yes,0.166667,Medium,High,Public,Positive,0.5,No,'High School',Near,Male,0.238095,3
0.874875,0.452381,0.8,Medium,Medium,Yes,0.166667,0.32,Medium,Yes,0.333333,Medium,Medium,Public,Negative,0.333333,Yes,College,Moderate,Male,0.238095,2
0.875876,0.714286,0.05,High,Medium,No,0.666667,0.66,Medium,Yes,0,Medium,High,Private,Neutral,0.333333,Yes,College,Near,Female,0.214286,8
0.876877,0.380952,0.3,Low,Medium,Yes,0.166667,0.92,High,Yes,0.5,High,Medium,Public,Negative,0.5,No,'High School',Moderate,Male,0.166667,2
0.877878,0.47619,0.275,Medium,Low,No,0.666667,0.72,Medium,Yes,0.333333,Medium,High,Public,Neutral,0.333333,No,College,Near,Male,0.190476,8
0.878879,0.452381,0.15,Medium,Medium,Yes,0.5,0.88,Low,Yes,0,Medium,Low,Public,Neutral,0.666667,No,'High School',Moderate,Female,0.119048,5
0.87988,0.619048,0.3,High,High,Yes,0.166667,0.06,Medium,Yes,0.166667,High,Medium,Private,Neutral,0.833333,No,Postgraduate,Near,Male,0.285714,9
0.880881,0.809524,0.3,High,High,Yes,0.166667,0.5,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.833333,No,College,Near,Male,0.333333,4
0.881882,0.380952,0.525,Medium,High,No,0.333333,0.56,Medium,Yes,0.333333,Low,Medium,Private,Positive,0.333333,No,'High School',Moderate,Male,0.214286,8
0.882883,0.380952,0.675,High,Low,Yes,0.333333,0.68,Medium,Yes,0,Medium,Medium,Public,Positive,0.5,No,College,Far,Male,0.214286,7
0.883884,0.595238,0.375,Low,Medium,Yes,0.833333,0.12,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.833333,No,'High School',Moderate,Male,0.190476,8
0.884885,0.547619,0.725,Low,Medium,No,0.5,0.66,Medium,No,0.166667,Low,Low,Public,Neutral,0.5,No,'High School',Moderate,Male,0.190476,5
0.885886,0.714286,0.325,High,Medium,Yes,0.666667,0.14,Medium,Yes,0.333333,Low,High,Public,Neutral,0.666667,No,'High School',Far,Male,0.261905,2
0.886887,0.547619,0.3,Medium,Low,Yes,0.833333,0.06,Medium,Yes,0,Low,High,Private,Neutral,0.666667,Yes,'High School',Moderate,Male,0.095238,7
0.887888,0.404762,0.55,Low,Medium,No,0.833333,0.46,Low,Yes,0.252798,Low,Medium,Public,Positive,0.666667,No,College,Near,Female,0.190476,3
0.888889,0.547619,0.025,Medium,Medium,No,0.5,0.6,High,Yes,0,Low,Medium,Public,Positive,0.5,No,Postgraduate,Moderate,Male,0.142857,10
0.88989,0.619048,0.075,High,Medium,Yes,0.333333,0.96,Medium,Yes,0.166667,Low,High,Public,Positive,0.333333,No,'High School',Moderate,Female,0.214286,10
0.890891,0.571429,0.425,High,High,No,0.666667,0.7,Medium,Yes,0.333333,Medium,Medium,Public,Positive,0.166667,No,College,Near,Male,0.309524,10
0.891892,0.52381,0.95,High,Medium,Yes,0.333333,0.6,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.333333,No,'High School',Moderate,Male,0.357143,10
0.892893,0.595238,0.725,Medium,Low,Yes,1,0.22,Low,Yes,0,Medium,High,Public,Neutral,0.5,No,'High School',Moderate,Female,0.238095,2
0.893894,0.619048,0.1,High,Low,Yes,0.666667,0.16,Medium,Yes,0.333333,High,High,Public,Neutral,0.166667,No,Postgraduate,Far,Male,0.190476,3
0.894895,0.642857,0.85,Medium,High,Yes,0.5,0.6,Medium,Yes,0.5,Low,High,Public,Positive,0.666667,No,Postgraduate,Far,Male,0.404762,4
0.895896,0.547619,0.725,Medium,High,Yes,0.666667,0.22,Medium,Yes,0.166667,Low,High,Public,Positive,0.5,No,'High School',Near,Female,0.333333,10
0.896897,0.428571,0.6,High,Low,Yes,0.5,0.7,Medium,Yes,0.166667,High,Medium,Private,Neutral,0.5,No,'High School',Near,Male,0.238095,7
0.897898,0.47619,0.825,Medium,Medium,Yes,0.333333,0.12,Medium,No,0.166667,Low,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.238095,10
0.898899,0.619048,0.4,Low,High,Yes,0.666667,0.34,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.666667,No,'High School',Near,Male,0.220989,1
0.8999,0.333333,0.225,Medium,Medium,Yes,0.5,0.78,Medium,Yes,0.166667,Medium,High,Public,Negative,0.333333,No,College,Moderate,Female,0.119048,6
0.900901,0.5,0.5,Medium,High,Yes,1,0.84,Medium,Yes,0,Medium,High,Public,Positive,0.333333,No,'High School',Near,Female,0.285714,6
0.901902,0.404762,0.55,Low,Medium,Yes,0.333333,0.34,Low,Yes,0.166667,High,Low,Private,Positive,0.5,No,Postgraduate,Moderate,Male,0.190476,8
0.902903,0.452381,0.55,Low,Low,Yes,0.666667,0.2,Medium,Yes,0.5,Medium,High,Public,Positive,0.666667,No,'High School',Moderate,Male,0.190476,2
0.903904,0.642857,0.575,Medium,High,No,0.333333,0.96,Medium,Yes,0.166667,Low,High,Private,Neutral,0.333333,No,Postgraduate,Moderate,Male,0.333333,2
0.904905,0.47619,0.95,Low,Medium,No,0.333333,0.76,Medium,Yes,0.166667,Medium,Low,Public,Neutral,0.5,No,Postgraduate,Near,Male,0.309524,1
0.905906,0.452381,0.9,High,Medium,No,0,0.8,Medium,Yes,0.5,Low,Medium,Private,Neutral,0.333333,No,College,Near,Male,0.333333,3
0.906907,0.261905,0.875,Medium,Medium,No,0.666667,0.22,High,Yes,0.666667,High,High,Private,Neutral,0.166667,No,College,Near,Male,0.261905,7
0.907908,0.547619,0.8,Low,High,Yes,0.333333,0.42,Low,Yes,0.333333,Medium,High,Public,Positive,0.333333,No,'High School',Near,Male,0.309524,8
0.908909,0.547619,0.95,Medium,Low,No,0.833333,0.06,Medium,Yes,0.5,High,Low,Private,Negative,0.333333,No,Postgraduate,Far,Male,0.261905,7
0.90991,0.761905,0.1,High,Medium,No,0.666667,0.1,Medium,Yes,0.166667,Medium,High,Public,Neutral,0.5,No,College,Moderate,Female,0.238095,9
0.910911,0.404762,0.275,Low,Low,Yes,0.5,0.22,Low,Yes,0.333333,Low,Medium,Public,Negative,0.666667,No,College,Near,Male,0.071429,8
0.911912,0.47619,0.5,Medium,High,No,0.166667,0.3,High,Yes,0.333333,Medium,Low,Private,Neutral,0.166667,No,Postgraduate,Moderate,Male,0.238095,8
0.912913,0.47619,0.85,High,Medium,Yes,0.666667,1,Low,Yes,0,Low,Medium,Public,Neutral,0.5,No,Postgraduate,Near,Male,0.333333,2
0.913914,0.666667,0.5,Medium,Medium,Yes,0.333333,0.42,Medium,Yes,0,Medium,Medium,Public,Positive,0.5,No,College,Moderate,Female,0.285714,1
0.914915,0.428571,0.75,High,Medium,Yes,0.166667,0.7,High,Yes,0,Medium,High,Private,Positive,0.833333,No,Postgraduate,Near,Female,0.357143,6
0.915916,0.5,0.15,Medium,High,No,0.666667,0.9,Low,Yes,0.5,Medium,Medium,Private,Positive,0.5,No,'High School',Moderate,Female,0.214286,7
0.916917,0.547619,0.25,Medium,High,No,0.166667,0.24,Medium,Yes,0.333333,Low,Medium,Private,Negative,0.666667,Yes,College,Near,Male,0.166667,6
0.917918,0.47619,0.725,Medium,Medium,No,0,0.14,Medium,Yes,0.166667,High,Medium,Private,Positive,0.333333,No,'High School',Near,Female,0.238095,7
0.918919,0.380952,0.175,Low,High,Yes,0.833333,0.24,High,Yes,0.5,Medium,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.166667,8
0.91992,0.47619,0.35,High,Medium,No,0.333333,0.88,Medium,Yes,0.166667,Low,High,Public,Positive,0.166667,No,'High School',Near,Male,0.928571,2
0.920921,0.595238,0.275,High,Low,Yes,0,0.66,Low,Yes,0.166667,Medium,Medium,Public,Negative,0.5,No,College,Moderate,Male,0.190476,1
0.921922,0.309524,0.35,High,High,Yes,0.333333,0.46,High,Yes,0.333333,Medium,Medium,Private,Positive,0.5,No,'High School',Near,Female,0.214286,10
0.922923,0.47619,0.7,High,Medium,No,0.333333,0.82,Medium,Yes,0.333333,High,Medium,Public,Neutral,0.166667,No,'High School',Moderate,Female,0.285714,8
0.923924,0.357143,0.375,High,Medium,Yes,0.833333,0.24,Medium,Yes,0.5,Low,Medium,Public,Positive,0.666667,No,'High School',Moderate,Female,0.190476,8
0.924925,0.619048,0.55,Medium,High,Yes,0.166667,0.24,Low,Yes,0.166667,Low,High,Private,Neutral,0.666667,No,'High School',Moderate,Female,0.261905,8
0.925926,0.238095,0.1,High,Medium,Yes,0.166667,0.56,Low,Yes,0.333333,Medium,High,Private,Neutral,0.666667,No,College,Moderate,Male,0.095238,10
0.926927,0.380952,0.495779,Medium,Low,Yes,0.666667,0.8,High,Yes,0.166667,High,Low,Public,Negative,0.5,No,'High School',Near,Male,0.238095,7
0.927928,0.5,0.375,Medium,High,Yes,0.333333,0.26,Low,Yes,0.166667,Low,Medium,Public,Positive,0.333333,No,College,Near,Male,0.214286,2
0.928929,0.666667,0.65,Medium,Medium,Yes,0.5,0.22,Medium,Yes,0,Medium,Medium,Public,Negative,0.666667,No,'High School',Far,Female,0.238095,4
0.92993,0.452381,0.725,High,Medium,Yes,0.333333,0.48,Medium,Yes,0.166667,Low,High,Private,Neutral,0.333333,No,'High School',Moderate,Male,0.261905,9
0.930931,0.380952,0.2,Medium,Medium,Yes,1,0.14,Medium,Yes,0.166667,High,Medium,Private,Positive,0.166667,Yes,'High School',Moderate,Female,0.095238,8
0.931932,0.714286,0.875,High,Medium,Yes,0.166667,0.74,Medium,Yes,0.333333,Low,Medium,Public,Neutral,0.5,No,Postgraduate,Moderate,Male,0.404762,4
0.932933,0.238095,0.625,Medium,Medium,No,0.5,0.58,Low,Yes,0.333333,High,Low,Public,Positive,0.5,No,'High School',Near,Male,0.166667,8
0.933934,0.142857,0.425,High,Medium,No,0.833333,0.52,Medium,Yes,0.333333,Medium,High,Public,Negative,0.5,No,College,Moderate,Male,0.119048,10
0.934935,0.52381,0.175,High,Medium,No,0.333333,0.88,Low,Yes,0.166667,Medium,Medium,Public,Positive,0.333333,No,College,Far,Male,0.190476,6
0.935936,0.380952,0.95,Low,High,No,0.333333,0.74,High,No,0.5,Medium,Medium,Private,Positive,0.833333,No,College,Near,Female,0.309524,9
0.936937,0.309524,0.75,High,Medium,Yes,0.666667,0.14,Medium,Yes,0,Medium,Medium,Public,Positive,0.5,Yes,College,Moderate,Male,0.190476,1
0.937938,0.547619,0.2,Medium,Medium,No,0.490582,0.42,Medium,Yes,0.333333,Medium,Medium,Public,Neutral,0.666667,No,College,Near,Male,0.190476,6
0.938939,0.47619,0.35,Medium,High,No,0.333333,0.32,Low,Yes,0.166667,Medium,High,Private,Negative,0.666667,No,'High School',Near,Male,0.190476,4
0.93994,0.380952,0.8,High,High,Yes,0.490582,0.8,Medium,Yes,0.166667,High,Low,Public,Positive,0.5,No,'High School',Moderate,Male,0.309524,3
0.940941,0.261905,0.7,Medium,Medium,Yes,0.5,0.72,High,Yes,0.5,Medium,High,Public,Positive,0.5,Yes,'High School',Moderate,Male,0.238095,5
0.941942,0.571429,0.775,Medium,Medium,No,0.666667,0.48,High,Yes,0.166667,Medium,High,Private,Positive,0.5,No,College,Moderate,Male,0.309524,10
0.942943,0.547619,0.45,Medium,Medium,Yes,0.833333,0.82,Low,Yes,0,High,High,Public,Negative,0.5,No,Postgraduate,Far,Female,0.238095,8
0.943944,0.428571,0.725,Low,Medium,No,0.666667,0.42,Medium,Yes,0.333333,Low,High,Public,Positive,0.666667,No,'High School',Near,Male,0.238095,10
0.944945,0.714286,0.375,Medium,Medium,No,0.5,0.8,Low,Yes,0.333333,Medium,High,Public,Neutral,0.333333,Yes,'High School',Moderate,Male,0.238095,6
0.945946,0.309524,0.2,Medium,Medium,Yes,0.333333,0.04,Medium,Yes,0.333333,Medium,Medium,Public,Positive,0.333333,No,College,Near,Male,0.095238,1
0.946947,0.238095,0.625,High,Low,Yes,1,0.14,High,Yes,0,Medium,High,Public,Neutral,0.833333,No,'High School',Near,Male,0.166667,6
0.947948,0.357143,0.975,Low,High,No,0.333333,0.76,High,Yes,0.333333,Low,Low,Public,Neutral,0.5,No,Postgraduate,Near,Male,0.309524,7
0.948949,0.452381,0.3,Medium,High,Yes,0.5,0.12,Low,Yes,0,Low,Medium,Public,Negative,1,Yes,College,Moderate,Male,0.119048,6
0.94995,0.47619,0.45,High,Medium,No,0.666667,0.68,Low,Yes,0.166667,High,Low,Public,Positive,0.666667,No,'High School',Near,Male,0.238095,3
0.950951,0.428571,0.675,High,Low,Yes,0.666667,0.72,Low,Yes,0.166667,Medium,High,Public,Positive,0.666667,No,'High School',Moderate,Female,0.261905,9
0.951952,0.5,0.55,High,High,No,1,0.66,Medium,Yes,0.166667,Low,High,Private,Neutral,0.333333,Yes,College,Moderate,Male,0.261905,10
0.952953,0.261905,0.85,Medium,High,Yes,0.5,0.82,Low,Yes,0.5,Medium,Medium,Private,Positive,0.5,No,Postgraduate,Near,Female,0.309524,10
0.953954,0.666667,0.75,Medium,High,No,0.5,0.52,Medium,Yes,0,Low,Medium,Public,Neutral,0.166667,No,Postgraduate,Moderate,Female,0.309524,4
0.954955,0.452381,0.05,Medium,Medium,Yes,0.833333,0.9,Low,Yes,0,Medium,Medium,Private,Neutral,0.5,Yes,'High School',Near,Male,0.095238,5
0.955956,0.619048,1,Low,Low,Yes,0.5,0.56,Low,Yes,0.333333,Medium,Medium,Public,Positive,0.333333,No,'High School',Near,Male,0.285714,5
0.956957,0.5,0.75,High,High,No,0.666667,0.5,High,Yes,0.166667,Low,Low,Private,Neutral,0.5,No,College,Moderate,Male,0.285714,3
0.957958,0.52381,0.875,Medium,Medium,Yes,0.5,0.5,Medium,Yes,0.333333,High,Medium,Public,Positive,0.333333,No,College,Near,Male,0.357143,2
0.958959,0.52381,0.65,Medium,High,Yes,0.666667,0.92,Low,Yes,0.5,Medium,Medium,Private,Positive,0.333333,No,'High School',Moderate,Female,0.309524,8
0.95996,0.52381,0.85,Medium,Low,Yes,0.666667,0.24,Medium,Yes,0.333333,Low,Medium,Public,Positive,0,No,Postgraduate,Moderate,Female,0.261905,7
0.960961,0.547619,0.1,Medium,High,Yes,0.333333,0.7,High,Yes,0,High,Low,Private,Neutral,0.5,Yes,Postgraduate,Near,Male,0.190476,5
0.961962,0.642857,0.35,Medium,Low,Yes,0,0.24,Medium,Yes,0.166667,Medium,Medium,Private,Neutral,0.5,No,'High School',Moderate,Male,0.166667,1
0.962963,0.47619,0.875,High,Medium,No,0,0.1,Medium,Yes,0.333333,Medium,High,Private,Neutral,0.166667,No,College,Near,Male,0.309524,10
0.963964,0.547619,0.2,Medium,Medium,Yes,0,0.96,High,Yes,0.333333,Medium,High,Public,Negative,0.333333,No,'High School',Near,Male,0.238095,1
0.964965,0.428571,0.075,Medium,High,Yes,0.5,0.12,Medium,Yes,0.333333,Low,Medium,Private,Positive,0.5,No,'High School',Near,Female,0.142857,8
0.965966,0.666667,0.8,Low,Low,Yes,0,0.68,Medium,Yes,0.333333,Low,Medium,Public,Negative,0.5,No,Postgraduate,Near,Male,0.309524,4
0.966967,0.357143,0.825,Low,Medium,No,0.5,0.42,Medium,Yes,0,Medium,High,Public,Positive,0.333333,No,'High School',Near,Male,0.214286,4
0.967968,0.714286,0.175,Medium,Low,No,0.5,0.84,High,Yes,0.333333,Medium,Medium,Public,Negative,0.5,No,'High School',Far,Female,0.190476,9
0.968969,0.452381,0.85,Low,High,Yes,0.666667,0.78,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.666667,No,'High School',Near,Male,0.309524,2
0.96997,0.238095,0.675,Low,Medium,No,0.666667,0.14,High,Yes,0,Low,Medium,Public,Negative,0.333333,No,'High School',Moderate,Male,0.095238,5
0.970971,0.47619,0.525,High,Medium,No,0.666667,0.46,Medium,Yes,0.5,Low,Medium,Public,Positive,0.333333,Yes,'High School',Near,Male,0.214286,6
0.971972,0.357143,0.495779,Medium,Low,Yes,0.666667,0.02,Medium,Yes,0.5,Low,Medium,Public,Neutral,0.333333,No,College,Near,Male,0.214286,6
0.972973,0.571429,0.425,Low,Medium,Yes,0.5,0.42,Medium,Yes,0,Medium,Medium,Public,Negative,0.5,No,'High School',Near,Female,0.190476,10
0.973974,0.357143,0.2,Low,Medium,Yes,0.5,0.7,High,Yes,0.166667,Low,High,Private,Positive,0.5,No,Postgraduate,Moderate,Female,0.142857,3
0.974975,0.380952,0.275,Low,Medium,Yes,0.333333,0.24,Medium,Yes,0.333333,Low,Medium,Public,Neutral,0.5,Yes,College,Near,Male,0.095238,10
0.975976,0.190476,0.5,Medium,High,No,0.5,0.82,Low,Yes,0.166667,Medium,Medium,Public,Neutral,0.5,No,College,Near,Female,0.166667,6
0.976977,0.380952,0.525,Medium,Low,Yes,0.166667,0.06,Low,Yes,0,Medium,Medium,Public,Neutral,0.166667,No,College,Near,Male,0.119048,10
0.977978,0.095238,0.8,Medium,Medium,Yes,0.833333,0.04,Medium,Yes,0.333333,High,Medium,Private,Neutral,0.666667,Yes,College,Moderate,Female,0.142857,10
0.978979,0.214286,0.8,Low,High,Yes,0.333333,0.02,Low,Yes,0.166667,Medium,Medium,Private,Neutral,0.5,No,'High School',Near,Female,0.166667,5
0.97998,0.571429,0.575,Medium,High,No,0.5,0.28,Medium,Yes,0,Low,Medium,Public,Neutral,0.333333,No,College,Moderate,Male,0.238095,8
0.980981,0.571429,0.775,Medium,High,Yes,0.5,0.46,Medium,Yes,0.333333,Low,Medium,Public,Positive,0.5,No,'High School',Near,Female,0.333333,4
